,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
501,2.32,5.0,4.0,1.14,0.0,22.2,4,0,66.7,1
502,10.71,5.0,4.5,1.0,0.0,0.0,0,0,100.0,0
503,6.84,4.6,3.8,1.43,0.0,36.4,2,0,36.4,1
504,3.56,4.7,4.7,1.07,0.0,8.2,4,1,65.9,0
505,8.01,4.8,3.7,1.0,0.0,0.0,1,1,100.0,1
507,5.71,5.0,5.0,1.0,0.0,0.0,0,1,83.3,0
508,3.43,4.4,4.8,1.07,1.0,14.3,1,0,42.9,0
509,20.61,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
510,10.78,5.0,4.0,1.0,0.0,0.0,0,0,100.0,1
511,0.95,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
512,7.59,5.0,5.0,1.5,0.0,50.0,0,0,0.0,0
513,6.21,4.9,4.0,1.0,0.0,0.0,7,0,71.4,1
514,6.47,4.6,5.0,1.0,1.0,0.0,0,0,40.0,1
516,4.31,4.7,4.7,1.0,1.0,0.0,1,1,66.7,0
517,3.31,5.0,5.0,1.25,1.0,100.0,1,0,0.0,1
518,9.87,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
519,5.93,5.0,5.0,1.0,0.0,0.0,3,0,20.0,1
520,10.39,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
521,2.02,4.5,5.0,1.0,0.0,0.0,2,0,82.4,0
522,6.42,4.7,4.5,1.0,1.0,0.0,3,1,66.7,1
524,1.12,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
525,2.62,4.9,5.0,1.0,0.0,0.0,20,1,64.2,0
527,3.48,5.0,5.0,1.0,1.0,0.0,0,1,0.0,1
529,6.64,4.9,4.9,1.19,0.0,11.1,1,0,11.1,0
530,2.83,4.9,5.0,1.0,0.0,0.0,0,0,60.0,0
531,1.58,4.8,4.8,1.02,0.0,7.1,2,0,100.0,1
532,1.49,4.8,5.0,1.0,0.0,0.0,1,1,0.0,0
533,20.68,5.0,4.0,1.0,0.0,0.0,0,1,0.0,1
534,10.2,5.0,4.8,1.0,1.0,0.0,2,1,50.0,1
535,3.26,5.0,4.7,1.06,0.0,12.5,0,0,87.5,1
536,4.44,4.8,4.7,1.01,1.0,1.6,16,1,78.1,0
537,3.67,5.0,4.7,1.1,0.0,15.4,4,1,46.2,0
539,5.56,5.0,5.0,1.08,0.0,33.3,3,0,100.0,1
540,3.61,4.8,4.8,1.09,0.0,15.4,2,1,65.4,0
542,11.87,5.0,4.6,1.0,0.0,0.0,1,0,93.3,0
543,4.58,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
544,13.79,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
547,5.07,4.8,5.0,1.0,0.0,0.0,1,0,66.7,1
550,1.15,4.5,4.0,1.0,0.0,0.0,6,1,100.0,1
551,0.82,5.0,4.0,1.0,0.0,0.0,1,0,0.0,1
552,13.71,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
553,5.37,5.0,4.4,1.29,0.0,16.7,6,0,100.0,1
554,5.14,4.8,5.0,1.0,1.0,0.0,1,1,100.0,0
556,3.06,4.6,5.0,1.13,1.0,6.7,9,0,73.3,1
558,3.44,5.0,5.0,1.0,0.0,0.0,1,0,75.0,0
562,1.92,5.0,4.9,1.0,0.0,0.0,2,0,50.0,0
563,36.75,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
564,21.66,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
565,2.95,5.0,5.0,1.0,0.0,0.0,2,1,0.0,1
566,2.07,5.0,4.0,1.69,0.0,50.0,0,1,0.0,0
567,4.04,4.7,3.3,1.01,0.0,1.5,9,1,59.1,0
568,20.98,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
569,4.71,4.0,4.5,1.45,0.0,28.6,2,1,28.6,0
570,2.92,4.5,5.0,1.0,0.0,0.0,2,1,100.0,1
571,6.67,5.0,5.0,1.0,0.0,0.0,0,1,0.0,1
572,5.53,4.8,5.0,1.2,0.0,18.2,2,1,81.8,1
573,3.55,5.0,5.0,1.04,0.0,14.3,2,0,71.4,1
574,5.69,4.8,3.0,1.13,0.0,25.0,1,0,75.0,0
575,1.46,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
576,1.64,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
577,3.29,4.8,4.8,1.0,0.0,0.0,5,1,68.3,0
582,3.77,4.6,4.4,1.0,1.0,0.0,5,1,50.0,0
583,1.16,5.0,5.0,1.0,0.0,0.0,2,1,100.0,1
584,3.36,4.9,4.7,1.12,0.0,11.8,0,0,29.4,0
585,18.32,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
586,3.64,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
587,5.0,4.3,4.5,1.0,1.0,0.0,3,0,77.8,1
588,1.93,5.0,4.8,1.0,1.0,0.0,4,1,25.0,1
589,3.49,4.8,4.0,1.29,0.0,11.5,1,1,53.8,0
591,2.26,5.0,3.0,1.0,0.0,0.0,0,0,50.0,1
592,5.19,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
593,9.68,4.9,5.0,1.11,0.0,11.1,2,0,22.2,0
594,4.6,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
597,13.68,5.0,5.0,1.0,1.0,0.0,1,0,100.0,0
598,2.83,5.0,5.0,3.0,0.0,100.0,0,0,0.0,1
599,3.51,5.0,5.0,1.0,1.0,0.0,0,1,50.0,1
600,3.53,4.9,4.6,1.02,0.0,4.8,2,0,66.7,0
601,3.36,4.7,2.7,1.0,0.0,0.0,0,0,100.0,1
602,4.21,4.5,4.8,1.0,0.0,0.0,3,0,50.0,1
603,2.27,5.0,4.4,1.3,0.0,40.0,4,0,60.0,1
604,3.47,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
605,2.3,4.7,5.0,1.0,0.0,0.0,2,0,100.0,1
608,4.19,4.8,4.0,1.09,1.0,9.1,3,1,90.9,0
609,9.49,5.0,4.5,1.0,0.0,0.0,1,0,100.0,1
610,3.91,4.8,3.8,1.0,0.0,0.0,0,1,60.0,0
612,4.24,4.8,5.0,1.0,1.0,0.0,4,1,90.0,0
613,4.17,5.0,5.0,1.75,1.0,100.0,1,0,0.0,1
616,2.95,5.0,4.0,1.14,1.0,33.3,4,0,77.8,1
617,3.16,4.8,4.4,1.3,0.0,9.1,2,0,63.6,0
618,7.2,5.0,5.0,1.13,0.0,25.0,0,1,100.0,0
619,3.56,4.5,4.7,1.0,0.0,0.0,3,0,66.7,1
620,2.29,4.8,3.6,1.3,0.0,18.8,15,1,56.3,1
621,1.65,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
622,8.66,4.9,4.7,1.02,0.0,7.7,2,0,38.5,0
623,6.98,5.0,4.8,1.0,0.0,0.0,2,0,40.0,1
624,12.95,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
625,10.48,5.0,3.0,1.0,0.0,0.0,0,1,0.0,0
626,10.63,4.5,5.0,1.0,0.0,0.0,2,0,100.0,1
628,2.21,4.8,4.9,1.08,1.0,14.6,5,1,37.5,0
630,2.38,5.0,2.0,1.0,0.0,0.0,0,0,50.0,1
632,12.25,5.0,2.0,1.0,0.0,0.0,0,0,100.0,1
633,6.91,5.0,4.0,1.0,0.0,0.0,1,0,100.0,0
634,3.76,4.9,4.7,1.0,0.0,0.0,3,0,100.0,1
635,1.74,5.0,5.0,1.0,0.0,0.0,2,1,33.3,1
636,3.92,5.0,5.0,1.0,0.0,0.0,2,0,100.0,1
637,5.27,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
640,1.99,4.7,5.0,1.04,0.0,16.7,6,1,83.3,1
641,1.41,5.0,5.0,1.0,0.0,0.0,0,1,66.7,0
643,10.52,1.0,1.0,1.0,0.0,0.0,1,1,100.0,1
644,2.99,4.3,4.3,1.5,0.0,33.3,2,1,66.7,0
645,3.15,5.0,4.9,1.08,0.0,11.1,7,1,66.7,0
646,8.23,4.9,5.0,1.17,0.0,16.7,4,0,58.3,0
647,3.93,4.8,4.8,1.02,0.0,4.3,17,0,57.4,0
648,5.15,5.0,4.8,1.0,0.0,0.0,3,1,77.8,0
649,2.94,4.4,4.8,1.0,0.0,0.0,0,1,80.0,1
650,1.26,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
651,4.16,4.8,4.8,1.0,1.0,0.0,2,1,40.0,0
652,7.25,4.9,4.9,1.0,0.0,0.0,5,1,44.4,0
653,6.44,4.3,4.6,1.13,1.0,12.5,0,0,50.0,1
654,0.62,5.0,5.0,1.0,0.0,0.0,2,1,100.0,1
655,3.86,4.8,4.6,1.22,0.0,21.3,2,1,59.6,0
656,3.4,4.7,4.8,1.0,0.0,0.0,5,1,50.0,0
657,1.29,4.0,5.0,1.5,1.0,100.0,0,0,100.0,1
658,3.87,5.0,5.0,1.0,0.0,0.0,0,0,40.0,1
659,6.09,4.8,4.6,1.13,1.0,15.4,4,1,76.9,1
660,1.99,5.0,5.0,1.0,0.0,0.0,2,0,60.0,0
661,4.97,5.0,5.0,1.5,1.0,100.0,1,0,0.0,1
663,2.09,4.8,5.0,1.0,0.0,0.0,7,1,85.7,0
664,2.14,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
667,2.4,4.7,4.4,1.06,1.0,5.6,1,0,83.3,0
668,4.0,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
669,8.78,4.6,4.4,1.0,0.0,0.0,3,1,85.7,0
671,2.64,4.8,4.9,1.0,0.0,1.1,32,1,67.8,0
672,21.97,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
673,1.71,5.0,4.6,1.0,0.0,0.0,0,1,20.0,1
674,8.81,5.0,5.0,1.0,0.0,0.0,2,1,0.0,1
675,2.81,4.6,4.9,1.0,0.0,0.0,3,0,52.9,0
676,2.4,4.9,4.2,1.0,0.0,0.0,12,1,74.2,0
678,1.84,4.7,4.8,1.03,0.0,11.6,19,1,67.4,0
680,8.8,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
681,14.39,5.0,5.0,1.0,1.0,0.0,0,1,100.0,1
682,2.61,4.6,5.0,1.01,0.0,0.6,27,1,63.4,0
683,1.95,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
685,7.08,5.0,4.0,1.0,0.0,0.0,0,1,100.0,0
686,8.48,5.0,4.0,1.0,1.0,0.0,1,1,0.0,1
687,2.97,5.0,4.0,1.0,0.0,0.0,1,0,50.0,0
688,4.12,4.7,4.9,1.0,0.0,0.0,2,1,70.6,0
689,2.4,5.0,4.5,1.0,1.0,0.0,2,0,100.0,1
690,4.51,4.9,4.8,1.04,0.0,8.3,3,0,58.3,0
692,3.16,4.6,4.5,1.0,1.0,0.0,0,1,100.0,1
693,4.04,4.8,4.0,1.0,0.0,0.0,1,1,44.4,0
696,3.49,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
697,4.42,4.5,3.8,1.09,0.0,9.1,3,1,36.4,0
698,0.84,4.7,5.0,1.33,0.0,33.3,1,1,100.0,1
699,2.81,4.1,4.4,1.15,0.0,13.6,7,1,77.3,0
700,1.59,3.8,3.0,1.0,1.0,0.0,4,0,20.0,1
701,1.65,4.7,3.5,1.0,0.0,0.0,4,0,50.0,0
702,3.79,4.8,4.0,1.06,0.0,5.0,4,0,15.0,0
705,2.58,4.9,5.0,1.15,0.0,20.0,1,0,70.0,1
706,6.27,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
707,9.25,5.0,5.0,1.0,1.0,0.0,0,0,66.7,1
708,3.39,5.0,4.6,1.01,0.0,4.5,9,1,77.3,1
709,3.66,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
710,6.02,5.0,4.6,1.1,1.0,40.0,5,0,20.0,1
711,2.06,5.0,5.0,1.0,1.0,0.0,4,0,100.0,0
712,5.16,4.9,3.8,1.2,1.0,21.4,14,1,71.4,1
713,1.93,4.8,4.7,1.58,0.0,33.3,4,0,66.7,1
714,2.02,4.6,4.1,1.11,0.0,18.9,13,0,54.7,0
715,4.36,5.0,5.0,1.04,0.0,16.7,6,1,66.7,1
716,2.93,5.0,4.5,1.88,0.0,50.0,0,0,50.0,1
718,3.24,4.1,5.0,1.0,1.0,0.0,0,0,92.9,0
719,4.67,5.0,5.0,1.0,1.0,0.0,1,0,100.0,0
720,2.74,5.0,4.4,1.0,0.0,0.0,0,1,100.0,1
721,14.26,4.8,5.0,1.0,0.0,0.0,2,1,75.0,0
722,1.29,4.7,4.5,1.05,0.0,6.5,4,0,58.7,1
723,3.7,5.0,5.0,1.0,0.0,0.0,0,0,100.0,0
724,3.74,4.7,3.7,1.34,0.0,37.5,4,1,37.5,0
725,4.67,4.5,5.0,1.21,1.0,42.9,2,0,14.3,1
726,3.79,4.7,4.5,1.19,0.0,17.9,3,1,15.4,0
727,2.62,4.5,4.5,1.01,1.0,3.2,9,0,71.0,1
728,2.59,4.5,4.7,1.0,1.0,0.0,0,1,100.0,1
729,4.55,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
730,4.94,5.0,4.5,1.25,1.0,36.4,2,0,9.1,1
731,8.52,4.8,4.4,1.0,1.0,0.0,0,0,20.0,1
732,5.01,5.0,4.4,1.1,0.0,20.0,2,1,73.3,0
733,3.13,3.0,5.0,1.0,0.0,0.0,1,0,100.0,1
734,7.25,4.9,4.7,1.0,0.0,0.0,0,1,100.0,0
735,8.78,4.5,3.0,1.25,1.0,25.0,0,0,75.0,1
736,2.01,5.0,5.0,1.0,0.0,0.0,0,1,50.0,1
737,3.4,4.5,5.0,1.01,0.0,2.4,3,0,58.5,0
739,8.11,5.0,5.0,1.08,0.0,16.7,1,0,66.7,0
740,2.08,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
741,5.18,5.0,5.0,1.0,0.0,0.0,4,0,100.0,1
742,2.1,4.7,4.8,1.15,1.0,20.0,0,0,30.0,1
743,3.9,4.8,3.3,1.35,0.0,40.0,3,1,60.0,0
744,2.19,4.5,4.9,1.1,0.0,9.1,54,1,83.0,0
745,4.12,4.8,4.9,1.08,0.0,14.5,16,0,62.9,0
746,1.21,5.0,5.0,1.0,0.0,0.0,1,0,33.3,1
747,5.17,5.0,4.8,1.3,0.0,39.0,6,1,100.0,0
748,1.86,5.0,3.7,1.0,0.0,0.0,0,1,75.0,0
749,3.09,4.3,4.8,1.0,1.0,0.0,2,0,50.0,1
750,5.0,5.0,5.0,1.0,1.0,0.0,1,1,50.0,1
751,1.78,5.0,4.0,1.0,1.0,0.0,1,0,0.0,1
752,1.98,4.3,4.5,1.0,1.0,0.0,2,0,25.0,0
753,1.8,5.0,5.0,1.13,0.0,50.0,2,0,0.0,1
754,2.25,4.6,3.6,1.19,0.0,18.2,4,0,68.2,0
755,13.35,5.0,4.0,1.0,0.0,0.0,0,0,66.7,1
756,5.51,5.0,4.5,1.0,1.0,0.0,2,0,100.0,1
757,1.77,5.0,5.0,1.05,1.0,20.0,5,0,0.0,1
758,18.52,4.9,4.7,1.05,0.0,13.3,4,0,80.0,0
759,2.8,5.0,5.0,1.0,1.0,0.0,2,0,100.0,1
760,3.04,4.8,4.8,1.0,0.0,0.0,3,0,61.5,1
761,1.79,4.5,5.0,1.0,0.0,0.0,2,0,0.0,1
762,13.39,5.0,3.0,1.0,0.0,0.0,1,0,100.0,1
763,1.97,5.0,4.5,1.0,0.0,0.0,2,0,33.3,0
765,24.32,5.0,3.0,1.0,0.0,0.0,1,1,100.0,0
766,7.72,5.0,5.0,1.0,1.0,0.0,3,1,100.0,1
767,1.89,5.0,4.5,1.02,0.0,9.1,11,0,100.0,1
768,1.46,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
770,1.54,5.0,5.0,1.38,0.0,25.0,1,1,25.0,1
771,15.72,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
772,4.55,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
773,1.18,4.4,5.0,1.0,0.0,0.0,14,1,68.3,0
774,4.24,5.0,3.0,1.0,0.0,0.0,1,1,100.0,1
775,2.96,4.7,4.9,1.14,0.0,11.9,12,0,64.4,0
777,5.34,5.0,4.8,1.0,1.0,0.0,4,0,80.0,1
778,6.85,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
779,0.62,5.0,5.0,1.0,0.0,0.0,0,1,0.0,1
782,3.04,4.8,4.5,1.21,0.0,16.7,2,0,33.3,1
783,3.08,4.8,4.0,1.0,0.0,0.0,0,0,66.7,0
784,6.37,5.0,4.8,1.07,0.0,14.3,2,1,42.9,0
785,4.48,5.0,4.7,1.02,0.0,7.1,1,1,71.4,0
786,6.09,4.1,4.8,1.0,1.0,0.0,3,0,62.5,1
787,5.39,5.0,2.0,1.0,0.0,0.0,2,1,100.0,0
788,2.52,4.4,4.5,1.0,1.0,0.0,7,0,73.3,1
789,7.07,4.8,4.5,1.03,0.0,3.7,7,1,63.0,0
790,2.35,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
791,5.6,4.7,3.8,1.29,0.0,14.3,3,0,14.3,1
792,5.89,5.0,4.3,1.06,0.0,25.0,2,1,75.0,1
793,3.58,5.0,5.0,1.2,0.0,20.0,0,0,80.0,0
794,8.63,5.0,5.0,1.0,1.0,0.0,4,0,100.0,1
795,7.48,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
796,1.49,5.0,5.0,1.0,1.0,0.0,0,1,100.0,0
797,6.81,4.0,4.0,2.0,0.0,50.0,0,1,50.0,1
798,4.93,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
799,4.66,4.9,4.5,1.04,0.0,5.9,0,1,41.2,0
800,0.78,5.0,5.0,3.0,0.0,100.0,0,0,100.0,1
801,4.08,5.0,5.0,1.0,1.0,0.0,0,1,100.0,0
802,2.61,5.0,5.0,1.0,0.0,0.0,0,0,33.3,1
803,43.8,5.0,4.0,1.0,0.0,0.0,2,0,100.0,1
804,1.02,4.7,4.3,1.0,0.0,0.0,3,1,0.0,1
805,4.74,5.0,4.0,1.0,0.0,0.0,2,1,100.0,1
806,1.68,4.5,3.5,1.0,0.0,0.0,0,0,0.0,1
807,2.33,5.0,4.2,1.0,0.0,0.0,0,0,100.0,1
808,2.66,5.0,5.0,1.0,1.0,0.0,2,0,0.0,1
809,4.37,4.8,5.0,1.0,0.0,0.0,1,1,37.5,0
810,1.93,4.7,4.7,1.0,0.0,0.0,5,1,62.5,0
811,13.49,3.0,2.5,1.0,0.0,0.0,2,1,0.0,1
812,1.08,5.0,5.0,1.0,0.0,0.0,0,1,0.0,1
813,4.33,5.0,5.0,1.0,1.0,0.0,0,0,100.0,1
815,8.86,5.0,4.5,1.0,0.0,0.0,2,0,100.0,1
816,3.66,4.8,5.0,1.04,0.0,11.1,1,0,62.2,0
817,2.42,3.0,4.0,1.0,1.0,0.0,1,0,100.0,1
818,4.14,5.0,4.0,1.0,0.0,0.0,0,1,80.0,0
820,2.59,5.0,4.0,1.0,0.0,0.0,0,0,60.0,0
821,5.11,4.8,5.0,1.25,0.0,25.0,0,1,75.0,0
823,15.33,2.0,5.0,1.0,0.0,0.0,0,1,100.0,0
825,4.74,4.8,4.8,1.17,0.0,33.3,1,0,33.3,0
827,2.27,4.4,4.8,1.0,1.0,0.0,3,0,40.0,1
829,3.32,4.7,4.8,1.0,1.0,0.0,3,0,33.3,0
830,2.06,5.0,5.0,1.13,0.0,50.0,2,0,50.0,1
831,3.25,4.6,3.5,1.0,1.0,0.0,6,0,61.5,1
832,4.0,4.6,4.8,1.0,1.0,0.0,3,0,50.0,1
833,2.41,5.0,5.0,1.0,0.0,0.0,2,1,0.0,1
834,1.29,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
835,4.02,4.8,5.0,1.0,0.0,0.0,5,0,80.0,0
836,4.34,5.0,5.0,1.25,0.0,40.0,3,1,40.0,0
837,2.76,4.7,4.8,1.04,0.0,6.5,3,0,54.8,0
838,4.51,4.0,4.0,1.0,1.0,0.0,1,0,0.0,1
839,8.1,5.0,5.0,1.0,1.0,0.0,0,1,0.0,1
840,4.34,4.8,4.6,1.09,0.0,6.1,14,0,77.3,0
842,3.03,4.8,3.9,1.04,1.0,2.9,2,1,50.0,0
843,3.51,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
845,7.11,5.0,5.0,1.0,0.0,0.0,0,1,100.0,1
846,14.67,5.0,5.0,1.0,1.0,0.0,0,1,100.0,0
847,2.98,4.7,3.3,1.0,0.0,0.0,0,1,66.7,1
848,13.3,3.0,5.0,1.0,0.0,0.0,1,1,100.0,1
849,6.47,5.0,4.0,1.0,0.0,0.0,1,0,50.0,0
851,5.13,5.0,5.0,1.5,0.0,100.0,0,0,100.0,1
852,3.14,5.0,5.0,1.0,0.0,0.0,3,1,100.0,1
854,0.67,5.0,4.5,1.13,1.0,50.0,0,0,100.0,0
855,14.46,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
856,9.72,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
857,2.73,5.0,5.0,1.11,0.0,27.3,0,0,18.2,0
858,5.27,4.8,4.6,1.0,0.0,0.0,4,0,62.2,0
859,4.92,5.0,5.0,1.0,0.0,0.0,1,1,100.0,1
860,21.13,5.0,1.0,1.0,0.0,0.0,1,0,100.0,1
863,8.62,5.0,3.4,1.0,1.0,0.0,1,1,25.0,0
864,3.02,5.0,4.0,1.0,1.0,0.0,1,0,100.0,1
866,4.71,4.9,4.6,1.06,0.0,11.1,5,0,33.3,0
867,3.66,5.0,5.0,1.0,1.0,0.0,1,0,100.0,0
868,5.07,4.6,4.9,1.02,0.0,4.0,11,0,84.2,0
869,2.17,4.3,4.8,1.0,0.0,0.0,4,0,66.7,0
871,3.11,5.0,5.0,1.0,0.0,0.0,3,0,100.0,1
872,9.16,5.0,5.0,1.0,0.0,0.0,0,0,0.0,0
873,9.17,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
874,11.84,5.0,4.8,1.0,1.0,0.0,2,0,60.0,1
875,1.82,4.3,3.7,1.0,1.0,0.0,3,0,0.0,1
876,14.18,5.0,1.0,1.0,0.0,0.0,0,0,0.0,1
877,2.21,4.6,4.6,1.0,1.0,0.0,9,0,67.5,1
878,17.12,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
879,19.41,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
880,6.07,4.7,5.0,1.0,0.0,0.0,0,0,100.0,1
881,1.02,5.0,3.0,1.0,0.0,0.0,0,1,100.0,1
882,4.39,4.8,4.3,1.0,0.0,0.0,2,0,28.6,1
883,2.58,4.5,5.0,1.0,0.0,0.0,3,0,0.0,1
884,3.25,4.8,3.8,1.0,0.0,0.0,3,0,40.0,1
885,2.85,5.0,4.8,1.25,0.0,25.0,0,0,50.0,1
887,1.84,5.0,5.0,1.0,1.0,0.0,1,0,0.0,1
888,9.65,4.0,4.8,1.1,0.0,20.0,5,0,40.0,1
889,4.12,5.0,5.0,1.0,1.0,0.0,1,1,0.0,1
891,2.75,4.2,3.6,1.08,0.0,25.0,1,1,50.0,0
893,1.02,5.0,5.0,1.0,0.0,0.0,1,0,100.0,1
894,3.28,4.8,4.6,1.0,0.0,0.0,1,0,76.9,0
895,5.33,5.0,5.0,1.0,1.0,0.0,6,1,100.0,1
896,3.81,5.0,4.2,1.07,0.0,9.1,7,1,54.5,0
897,7.94,4.3,4.4,1.0,0.0,0.0,7,0,50.0,0
899,1.42,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
900,3.57,4.7,5.0,1.0,0.0,0.0,11,0,85.0,0
901,1.6,5.0,5.0,1.0,0.0,0.0,1,0,0.0,1
903,3.18,4.7,4.0,1.0,0.0,0.0,4,0,33.3,0
904,13.26,5.0,5.0,1.0,1.0,0.0,0,1,50.0,0
905,27.18,5.0,4.8,1.0,1.0,0.0,2,1,100.0,1
906,2.22,5.0,5.0,1.26,0.0,19.0,6,1,61.9,1
907,3.47,4.9,3.8,1.11,0.0,21.4,2,0,42.9,0
908,4.12,4.6,5.0,1.06,0.0,9.3,13,1,51.2,0
909,3.31,5.0,5.0,1.0,1.0,0.0,0,0,0.0,1
912,7.55,5.0,4.8,1.0,0.0,0.0,3,0,90.9,0
913,10.36,5.0,5.0,1.0,1.0,0.0,1,0,100.0,1
914,2.73,5.0,5.0,1.0,0.0,0.0,0,0,100.0,1
915,2.36,4.7,4.6,1.1,0.0,15.5,17,1,65.5,0
916,5.53,5.0,4.0,1.0,0.0,0.0,2,0,100.0,1
918,4.35,5.0,5.0,1.0,0.0,0.0,6,1,66.7,1
919,4.88,4.2,5.0,1.38,0.0,33.3,1,0,16.7,0
920,3.17,5.0,5.0,1.25,0.0,100.0,1,0,0.0,1
921,10.62,5.0,3.0,1.0,1.0,0.0,1,0,100.0,1
922,3.98,5.0,4.5,1.0,0.0,0.0,0,0,0.0,1
923,4.75,4.8,4.5,1.0,0.0,0.0,10,0,63.9,0
924,1.59,4.7,4.9,1.3,0.0,23.5,8,0,47.1,0
925,3.75,4.3,3.7,1.0,0.0,0.0,3,0,66.7,1
926,6.49,4.7,4.3,1.19,0.0,75.0,2,0,25.0,1
927,7.16,4.8,3.8,1.0,0.0,0.0,8,1,60.0,0
929,3.13,5.0,4.3,1.0,0.0,0.0,2,0,40.0,1
932,18.38,4.8,4.7,1.02,0.0,6.3,4,1,87.5,0
933,5.38,4.9,4.6,1.25,0.0,28.6,0,0,71.4,0
934,5.3,4.8,5.0,1.2,0.0,20.0,0,1,80.0,1
936,2.31,4.7,4.3,1.0,0.0,0.0,14,0,36.7,1
938,1.56,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
939,10.45,5.0,4.0,1.0,0.0,0.0,1,1,0.0,1
940,1.59,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
941,1.59,5.0,5.0,1.13,1.0,25.0,0,0,25.0,1
942,2.81,4.5,5.0,1.0,1.0,0.0,26,0,84.4,1
944,9.29,5.0,4.0,1.0,0.0,0.0,1,1,100.0,1
945,10.38,5.0,4.8,1.01,1.0,5.0,3,1,70.0,0
946,1.92,4.4,4.0,1.0,1.0,0.0,2,0,50.0,1
947,21.13,5.0,5.0,1.75,0.0,100.0,1,0,100.0,1
948,34.98,4.3,4.0,1.13,0.0,16.7,2,1,66.7,0
949,1.54,5.0,5.0,1.0,0.0,0.0,0,0,0.0,1
950,1.57,4.9,4.7,1.0,0.0,0.0,1,0,79.2,0
951,6.03,4.7,5.0,1.0,0.0,0.0,12,1,92.3,1
952,3.44,5.0,5.0,1.0,1.0,0.0,3,0,40.0,0
953,3.64,5.0,5.0,1.0,1.0,0.0,2,1,100.0,1
954,13.46,5.0,5.0,1.0,0.0,0.0,0,1,100.0,0
955,2.53,5.0,4.0,1.0,1.0,0.0,1,1,0.0,1
956,9.89,4.8,5.0,1.02,0.0,6.7,4,1,66.7,0
957,3.14,4.8,4.3,1.06,0.0,25.0,1,0,87.5,1
958,9.25,5.0,4.5,1.35,1.0,20.0,5,0,60.0,1
959,1.2,5.0,4.0,1.0,0.0,0.0,1,1,0.0,1
961,5.55,4.0,5.0,1.0,1.0,0.0,0,1,50.0,1
962,7.11,4.6,3.5,1.0,0.0,0.0,1,1,20.0,0
963,43.08,5.0,5.0,1.0,0.0,0.0,1,1,0.0,1
964,6.16,4.8,5.0,1.0,0.0,0.0,3,0,33.3,1
965,3.64,4.8,3.9,1.07,0.0,8.0,14,1,76.0,0
966,1.7,3.0,5.0,1.75,1.0,50.0,0,0,50.0,1
967,2.84,5.0,4.0,1.25,0.0,33.3,1,0,33.3,0
968,1.99,4.4,4.9,1.04,1.0,14.3,3,0,57.1,0
